"No.","Time","Source","Destination","Protocol","Length","Info"
"9445","36.649963","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9410#4] 57140  >  443 [ACK] Seq=2116 Ack=513320 Win=135168 Len=0 SLE=519080 SRE=524840"
"9446","36.651274","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=448521 Ack=2117 Win=1049600 Len=1440"
"9447","36.651275","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=449961 Ack=2117 Win=1049600 Len=1440"
"9448","36.651327","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","57139  >  443 [ACK] Seq=2117 Ack=449961 Win=135168 Len=0 SLE=462921 SRE=465801 SLE=457161 SRE=461481 SLE=451401 SRE=455721"
"9449","36.651364","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9450","36.651695","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9451","36.651717","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#1] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=470121 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9452","36.652194","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9453","36.652212","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#2] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=471561 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9454","36.655425","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9455","36.655475","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#3] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=473001 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9456","36.655679","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=473001 Ack=2117 Win=1049600 Len=1440"
"9457","36.655700","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#4] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=474441 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9458","36.655883","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9459","36.655906","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9410#5] 57140  >  443 [ACK] Seq=2116 Ack=513320 Win=135168 Len=0 SLE=527720 SRE=529160 SLE=519080 SRE=524840"
"9460","36.656004","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9461","36.656004","2620:108:700f::3418:771c","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57124 [ACK] Seq=32914 Ack=10201 Win=48128 Len=0"
"9462","36.656004","2620:108:700f::3418:771c","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57124 [ACK] Seq=32914 Ack=11055 Win=50944 Len=0"
"9463","36.656004","2620:108:700f::3418:771c","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57124 [ACK] Seq=32914 Ack=11700 Win=53760 Len=0"
"9464","36.656021","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9410#6] 57140  >  443 [ACK] Seq=2116 Ack=513320 Win=135168 Len=0 SLE=527720 SRE=530600 SLE=519080 SRE=524840"
"9465","36.656268","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9466","36.656291","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#5] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=475881 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9467","36.656484","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9468","36.656504","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#6] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=477321 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9469","36.656708","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"9470","36.656744","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2116 Ack=514760 Win=135168 Len=0 SLE=527720 SRE=530600 SLE=519080 SRE=524840"
"9471","36.656933","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9472","36.656957","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#7] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=478761 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9473","36.657136","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9474","36.657153","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#8] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=480201 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9475","36.657384","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9476","36.657414","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#9] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=481641 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9477","36.657539","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9478","36.657555","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#10] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=483081 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9479","36.658076","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57140 [ACK] Seq=514760 Ack=2116 Win=1049600 Len=1440"
"9480","36.658119","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2116 Ack=516200 Win=135168 Len=0 SLE=527720 SRE=530600 SLE=519080 SRE=524840"
"9481","36.659080","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57140 [ACK] Seq=516200 Ack=2116 Win=1049600 Len=1440"
"9482","36.659129","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2116 Ack=517640 Win=135168 Len=0 SLE=527720 SRE=530600 SLE=519080 SRE=524840"
"9483","36.659265","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57140 [ACK] Seq=517640 Ack=2116 Win=1049600 Len=1440"
"9484","36.659305","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=527720 SRE=530600"
"9485","36.659520","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9486","36.659561","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#11] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=484521 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9487","36.659697","2620:108:700f::3418:771c","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1251","Application Data"
"9488","36.659918","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9489","36.659939","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#12] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=485961 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9490","36.660136","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9491","36.660157","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9449#13] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=487401 SLE=462921 SRE=465801 SLE=457161 SRE=461481"
"9492","36.660665","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9493","36.660690","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9484#1] 57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=527720 SRE=532040"
"9494","36.663157","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9495","36.663224","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9484#2] 57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=527720 SRE=533480"
"9496","36.663448","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=461481 Ack=2117 Win=1049600 Len=1440"
"9497","36.663449","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9498","36.663479","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#14] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=457161 SRE=465801 SLE=468681 SRE=487401"
"9499","36.663502","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#15] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=488841 SLE=457161 SRE=465801"
"9500","36.664018","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9501","36.664047","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#16] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=490281 SLE=457161 SRE=465801"
"9502","36.664960","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9503","36.664982","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#17] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=491721 SLE=457161 SRE=465801"
"9504","36.665164","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9505","36.665186","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#18] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=468681 SRE=493161 SLE=457161 SRE=465801"
"9506","36.665367","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9507","36.665387","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9484#3] 57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=527720 SRE=534920"
"9508","36.665527","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9509","36.665544","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9484#4] 57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=527720 SRE=536360"
"9510","36.666087","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=465801 Ack=2117 Win=1049600 Len=1440"
"9511","36.666105","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9449#19] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=457161 SRE=467241 SLE=468681 SRE=493161"
"9512","36.667000","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57139 [ACK] Seq=467241 Ack=2117 Win=1049600 Len=1440"
"9513","36.667021","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9449#20] 57139  >  443 [ACK] Seq=2117 Ack=455721 Win=135168 Len=0 SLE=457161 SRE=493161"
"9514","36.667470","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"9515","36.667546","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0"
"9516","36.668538","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9517","36.668561","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#1] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=496041"
"9518","36.672356","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9519","36.672396","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#2] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=497481"
"9520","36.673146","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9521","36.673170","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9484#5] 57140  >  443 [ACK] Seq=2116 Ack=524840 Win=135168 Len=0 SLE=539240 SRE=540680 SLE=527720 SRE=536360"
"9522","36.673886","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9523","36.673913","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#3] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=498921"
"9524","36.674372","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9525","36.674390","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#4] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=500361"
"9526","36.676940","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9527","36.676941","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9528","36.676979","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#5] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=501801"
"9529","36.677002","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#6] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=503241"
"9530","36.677682","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"9531","36.677725","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2116 Ack=526280 Win=135168 Len=0 SLE=539240 SRE=540680 SLE=527720 SRE=536360"
"9532","36.679657","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9533","36.679658","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9534","36.679691","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#7] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=504681"
"9535","36.679716","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#8] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=506121"
"9536","36.680150","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=526280 Ack=2116 Win=1049600 Len=1440"
"9537","36.680195","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57140  >  443 [ACK] Seq=2116 Ack=536360 Win=135168 Len=0 SLE=539240 SRE=540680"
"9538","36.681393","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9539","36.681435","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#9] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=507561"
"9540","36.681904","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9541","36.681928","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9515#10] 57139  >  443 [ACK] Seq=2117 Ack=493161 Win=135168 Len=0 SLE=494601 SRE=509001"
"9542","36.682643","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=536360 Ack=2116 Win=1049600 Len=1440"
"9543","36.682681","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57140  >  443 [ACK] Seq=2116 Ack=537800 Win=135168 Len=0 SLE=539240 SRE=540680"
"9544","36.682860","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"9545","36.682918","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=509001 Win=135168 Len=0"
"9546","36.683054","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9547","36.683573","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9548","36.683609","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0"
"9549","36.688363","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9550","36.688414","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9548#1] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=516201 SRE=517641"
"9551","36.688587","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=537800 Ack=2116 Win=1049600 Len=1440"
"9552","36.688630","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57140  >  443 [ACK] Seq=2116 Ack=540680 Win=135168 Len=0"
"9553","36.689052","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9554","36.689072","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9548#2] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=516201 SRE=519081"
"9555","36.692079","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9556","36.692128","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9548#3] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=524841 SRE=526281 SLE=516201 SRE=519081"
"9557","36.695168","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9558","36.695205","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9548#4] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=524841 SRE=527721 SLE=516201 SRE=519081"
"9559","36.695641","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9560","36.695681","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 9548#5] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=524841 SRE=529161 SLE=516201 SRE=519081"
"9561","36.703452","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2620:108:700f::3418:771c","TCP","74","57124  >  443 [ACK] Seq=11700 Ack=34091 Win=66048 Len=0"
"9562","36.714007","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9563","36.714063","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9548#6] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=536361 SRE=537801 SLE=524841 SRE=529161 SLE=516201 SRE=519081"
"9564","36.714184","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"9565","36.714197","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 9552#1] 57140  >  443 [ACK] Seq=2116 Ack=540680 Win=135168 Len=0 SLE=556520 SRE=557960"
"9566","36.714744","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"9567","36.714774","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 9548#7] 57139  >  443 [ACK] Seq=2117 Ack=511881 Win=135168 Len=0 SLE=536361 SRE=539241 SLE=524841 SRE=529161 SLE=516201 SRE=519081"
"9568","36.721230","2620:108:700f::3418:771c","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","594","[TCP Previous segment not captured] , Ignored Unknown Record"
"9569","36.721262","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2620:108:700f::3418:771c","TCP","86","[TCP Dup ACK 9004#1] 57125  >  443 [ACK] Seq=28917 Ack=65144 Win=65280 Len=0 SLE=66564 SRE=67084"
